LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc;sfc;high cld lay;mid cld lay;low cld lay;sfc;10 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
UNIT;;;;;°C;%;hPa;mm;cm;%;%;%;%;W/m2;m/s;°;m/s
AGGREGATION;;;;;;;;;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover  ;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
2015;08;17;11;00;18.93;61.00;1013.70;0.00;0.00;96.00;0.00;96.00;10.00;521.54;4.46;344.41;3.30
2015;08;17;12;00;20.18;56.00;1013.20;0.00;0.00;100.00;0.00;100.00;10.00;425.42;4.12;345.96;3.20
2015;08;17;13;00;20.76;50.00;1012.30;0.00;0.00;100.00;0.00;100.00;10.00;554.47;3.58;324.09;3.00
2015;08;17;14;00;21.25;50.00;1012.50;0.00;0.00;45.00;0.00;45.00;2.00;603.42;3.64;328.50;3.60
2015;08;17;15;00;21.33;51.00;1011.90;0.00;0.00;100.00;0.00;17.00;100.00;583.84;3.28;328.74;3.30
2015;08;17;16;00;21.02;52.00;1011.80;0.00;0.00;50.00;0.00;0.00;50.00;200.25;3.02;325.78;3.80
2015;08;17;17;00;21.23;51.00;1011.80;0.00;0.00;10.00;0.00;0.00;10.00;260.77;2.61;327.53;3.60
2015;08;17;18;00;20.83;52.00;1012.40;0.00;0.00;10.00;0.00;0.00;10.00;301.71;2.08;324.78;3.80
2015;08;17;19;00;20.10;52.00;1012.70;0.00;0.00;10.00;0.00;0.00;10.00;149.52;1.79;333.43;3.10
2015;08;17;20;00;19.29;54.00;1012.50;0.00;0.00;0.00;0.00;0.00;0.00;19.58;1.41;351.87;2.10
2015;08;17;21;00;18.54;57.00;1012.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.57;45.00;1.60
2015;08;17;22;00;17.91;60.00;1013.10;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.92;139.40;1.00
2015;08;17;23;00;17.29;63.00;1013.20;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.95;161.57;1.10
2015;08;18;00;00;16.35;68.00;1013.30;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.91;173.66;1.60
2015;08;18;01;00;15.10;68.00;1013.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.20;184.76;2.00
2015;08;18;02;00;14.77;62.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.20;180.00;2.30
2015;08;18;03;00;13.91;61.00;1013.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.08;201.80;2.10
2015;08;18;04;00;11.77;68.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.89;212.01;2.60
2015;08;18;05;00;11.50;72.00;1014.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.75;203.63;2.50
2015;08;18;06;00;11.73;73.00;1014.60;0.00;0.00;0.00;0.00;0.00;0.00;9.79;1.55;194.93;2.60
2015;08;18;07;00;13.14;71.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;132.61;0.50;180.00;1.90
2015;08;18;08;00;14.56;67.00;1015.00;0.00;0.00;0.00;0.00;0.00;0.00;296.37;0.22;26.57;2.00
2015;08;18;09;00;16.47;64.00;1015.30;0.00;0.00;1.00;0.00;0.00;1.00;454.79;0.36;303.69;2.40
2015;08;18;10;00;18.63;58.00;1014.80;0.00;0.00;10.00;0.00;0.00;10.00;585.62;1.89;302.01;3.10
2015;08;18;11;00;20.08;49.00;1014.30;0.00;0.00;10.00;0.00;0.00;10.00;656.82;2.82;297.47;3.80
2015;08;18;12;00;20.85;46.00;1014.50;0.00;0.00;10.00;0.00;0.00;10.00;725.35;3.14;300.65;4.20
2015;08;18;13;00;21.62;42.00;1015.10;0.00;0.00;0.00;0.00;0.00;0.00;795.66;1.61;330.26;2.60
2015;08;18;14;00;22.26;42.00;1015.10;0.00;0.00;0.00;0.00;0.00;0.00;775.19;1.70;331.93;2.70
2015;08;18;15;00;22.65;41.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;710.22;2.10;334.65;2.90
2015;08;18;16;00;22.65;42.00;1014.80;0.00;0.00;10.00;0.00;0.00;10.00;593.63;2.53;341.57;3.50
2015;08;18;17;00;22.45;43.00;1014.80;0.00;0.00;1.00;0.00;0.00;1.00;468.14;2.77;347.47;3.50
2015;08;18;18;00;22.01;45.00;1015.30;0.00;0.00;3.60;12.00;0.00;0.00;324.85;2.86;347.91;2.60
2015;08;18;19;00;21.25;48.00;1015.60;0.00;0.00;42.00;16.00;42.00;42.00;148.63;2.91;344.05;3.30
2015;08;18;20;00;19.44;56.00;1015.70;0.00;0.00;3.00;10.00;0.00;0.00;18.69;3.16;349.05;5.50
2015;08;18;21;00;17.66;63.00;1016.60;0.00;0.00;12.00;24.00;12.00;0.00;0.00;2.79;345.47;6.20
2015;08;18;22;00;16.47;68.00;1017.10;0.00;0.00;30.00;29.00;30.00;0.00;0.00;2.28;336.80;3.20
2015;08;18;23;00;15.13;74.00;1017.40;0.00;0.00;36.00;33.00;36.00;0.00;0.00;1.36;342.90;3.10
2015;08;19;00;00;14.33;77.00;1017.80;0.00;0.00;49.00;39.00;49.00;0.00;0.00;0.67;296.57;2.00
2015;08;19;01;00;13.94;78.00;1017.90;0.00;0.00;67.00;46.00;67.00;0.00;0.00;0.90;270.00;1.70
2015;08;19;02;00;13.41;79.00;1018.30;0.00;0.00;100.00;46.00;100.00;2.00;0.00;1.50;270.00;3.50
2015;08;19;03;00;13.00;80.00;1018.00;0.00;0.00;100.00;33.00;100.00;100.00;0.00;1.80;270.00;3.30
2015;08;19;04;00;12.96;80.00;1018.30;0.00;0.00;100.00;18.00;27.00;100.00;0.00;1.80;273.18;3.30
2015;08;19;05;00;12.67;81.00;1018.70;0.00;0.00;36.00;13.00;2.00;36.00;0.00;1.60;270.00;2.10
2015;08;19;06;00;12.59;82.00;1018.90;0.00;0.00;26.00;23.00;2.00;26.00;10.68;1.50;273.81;1.90
2015;08;19;07;00;13.46;78.00;1019.10;0.00;0.00;100.00;4.00;0.00;100.00;110.36;1.00;270.00;1.50
2015;08;19;08;00;14.42;75.00;1018.90;0.00;0.00;100.00;20.00;0.00;100.00;162.87;0.60;270.00;1.10
2015;08;19;09;00;15.89;70.00;1019.60;0.00;0.00;100.00;17.00;0.00;100.00;268.78;0.36;303.69;0.50
2015;08;19;10;00;18.07;63.00;1019.50;0.00;0.00;7.20;24.00;0.00;0.00;472.59;0.67;116.57;1.20
2015;08;19;11;00;19.48;57.00;1019.40;0.00;0.00;20.10;67.00;0.00;10.00;654.15;0.91;83.66;1.60
2015;08;19;12;00;20.28;53.00;1019.00;0.00;0.00;10.00;9.00;0.00;10.00;700.43;0.61;9.46;1.40
2015;08;19;13;00;20.34;54.00;1019.60;0.00;0.00;6.00;0.00;0.00;6.00;722.68;0.30;180.00;1.00
2015;08;19;14;00;21.26;51.00;1019.60;0.00;0.00;30.00;0.00;0.00;30.00;759.17;1.30;112.62;1.60
2015;08;19;15;00;21.50;51.00;1019.30;0.00;0.00;63.00;0.00;0.00;63.00;690.64;2.85;108.43;2.40
2015;08;19;16;00;21.18;54.00;1019.30;0.00;0.00;2.00;0.00;0.00;2.00;461.91;3.00;115.71;3.30
2015;08;19;17;00;21.12;55.00;1019.40;0.00;0.00;0.00;0.00;0.00;0.00;465.47;2.92;112.17;3.40
2015;08;19;18;00;20.71;57.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;309.72;3.07;109.03;3.10
2015;08;19;19;00;19.97;60.00;1020.10;0.00;0.00;0.00;0.00;0.00;0.00;147.74;2.59;117.55;3.10
2015;08;19;20;00;18.96;64.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;16.02;2.55;131.82;2.50
2015;08;19;21;00;17.55;69.00;1021.00;0.00;0.00;2.00;2.00;2.00;0.00;0.00;2.50;143.13;3.70
2015;08;19;22;00;16.24;73.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.28;151.19;3.70
2015;08;19;23;00;15.14;77.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.88;154.80;3.90
2015;08;20;00;00;14.38;79.00;1021.80;0.00;0.00;0.90;3.00;0.00;0.00;0.00;1.34;153.43;3.60
2015;08;20;01;00;13.79;81.00;1021.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.14;142.13;3.70
2015;08;20;02;00;13.46;81.00;1022.10;0.00;0.00;3.60;12.00;0.00;0.00;0.00;0.99;135.00;3.00
2015;08;20;03;00;13.22;82.00;1021.80;0.00;0.00;39.00;26.00;39.00;0.00;0.00;0.92;139.40;2.70
2015;08;20;04;00;13.09;84.00;1022.00;0.00;0.00;36.00;35.00;36.00;0.00;0.00;1.06;138.81;1.70
2015;08;20;05;00;12.99;85.00;1022.30;0.00;0.00;11.00;10.00;11.00;0.00;0.00;1.20;131.63;1.60
2015;08;20;06;00;12.92;85.00;1022.60;0.00;0.00;0.00;0.00;0.00;0.00;8.01;1.28;128.66;1.40
2015;08;20;07;00;13.75;82.00;1022.80;0.00;0.00;0.00;0.00;0.00;0.00;124.60;1.12;116.57;2.30
2015;08;20;08;00;15.38;78.00;1022.80;0.00;0.00;0.00;0.00;0.00;0.00;288.36;1.75;103.24;2.60
2015;08;20;09;00;17.37;72.00;1023.20;0.00;0.00;0.00;0.00;0.00;0.00;445.89;1.80;93.18;1.80
2015;08;20;10;00;19.40;65.00;1023.10;0.00;0.00;0.00;0.00;0.00;0.00;583.84;1.08;68.20;1.40
2015;08;20;11;00;20.95;57.00;1022.90;0.00;0.00;10.00;0.00;0.00;10.00;677.29;1.28;51.34;2.30
2015;08;20;12;00;21.82;51.00;1022.60;0.00;0.00;10.00;0.00;0.00;10.00;710.22;1.30;57.53;2.60
2015;08;20;13;00;22.44;47.00;1023.10;0.00;0.00;0.00;0.00;0.00;0.00;756.50;1.63;79.38;1.90
2015;08;20;14;00;23.03;44.00;1023.00;0.00;0.00;11.00;28.00;11.00;0.00;755.61;1.40;85.91;2.10
2015;08;20;15;00;23.38;42.00;1022.60;0.00;0.00;32.00;40.00;32.00;0.00;691.53;1.40;90.00;2.30
2015;08;20;16;00;23.45;42.00;1022.30;0.00;0.00;32.00;37.00;32.00;0.00;595.41;1.70;90.00;2.40
2015;08;20;17;00;23.24;42.00;1022.10;0.00;0.00;13.00;24.00;13.00;0.00;468.14;2.10;92.73;2.70
2015;08;20;18;00;22.75;45.00;1022.50;0.00;0.00;0.00;0.00;0.00;0.00;313.28;2.67;102.99;3.00
2015;08;20;19;00;21.78;49.00;1022.90;0.00;0.00;10.00;0.00;0.00;10.00;143.29;3.14;112.48;3.70
2015;08;20;20;00;20.10;58.00;1022.80;0.00;0.00;10.00;10.00;10.00;0.00;14.24;3.50;120.96;3.40
2015;08;20;21;00;18.20;66.00;1023.40;0.00;0.00;3.30;11.00;0.00;0.00;0.00;3.33;131.35;3.60
2015;08;20;22;00;17.10;69.00;1023.80;0.00;0.00;1.50;5.00;0.00;0.00;0.00;2.97;135.00;4.40
2015;08;20;23;00;15.79;74.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.76;133.53;4.30
2015;08;21;00;00;15.01;77.00;1024.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.69;131.99;4.20
2015;08;21;01;00;14.41;80.00;1023.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.72;126.03;4.90
2015;08;21;02;00;13.80;82.00;1024.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.73;118.44;4.80
2015;08;21;03;00;13.45;83.00;1023.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.73;113.75;4.90
2015;08;21;04;00;13.31;84.00;1023.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.73;113.75;5.00
2015;08;21;05;00;13.41;84.00;1023.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.95;113.96;5.20
2015;08;21;06;00;13.36;85.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;6.23;3.09;119.05;2.40
2015;08;21;07;00;14.73;81.00;1023.80;0.00;0.00;0.00;0.00;0.00;0.00;121.93;3.50;120.96;4.50
2015;08;21;08;00;16.36;77.00;1023.90;0.00;0.00;0.00;0.00;0.00;0.00;285.69;4.30;114.78;5.10
2015;08;21;09;00;18.38;71.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;444.11;3.99;112.07;3.90
2015;08;21;10;00;20.52;61.00;1023.50;0.00;0.00;0.00;0.00;0.00;0.00;582.95;4.11;108.43;3.70
2015;08;21;11;00;21.90;54.00;1023.40;0.00;0.00;0.00;0.00;0.00;0.00;687.97;3.62;96.34;3.50
2015;08;21;12;00;22.96;49.00;1022.70;0.00;0.00;0.00;0.00;0.00;0.00;758.28;3.00;90.00;3.20
2015;08;21;13;00;23.82;47.00;1022.60;0.00;0.00;0.00;0.00;0.00;0.00;781.42;1.79;63.43;2.90
2015;08;21;14;00;24.32;45.00;1022.10;0.00;0.00;10.00;0.00;0.00;10.00;743.15;1.66;57.26;2.70
2015;08;21;15;00;24.72;44.00;1021.50;0.00;0.00;0.00;0.00;0.00;0.00;692.42;1.79;63.43;2.50
2015;08;21;16;00;24.80;44.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;591.85;2.09;73.30;2.50
2015;08;21;17;00;24.58;45.00;1020.80;0.00;0.00;0.00;0.00;0.00;0.00;458.35;2.31;85.03;2.50
2015;08;21;18;00;24.17;46.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;302.60;2.41;94.76;2.60
2015;08;21;19;00;23.33;49.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;139.73;2.47;104.04;2.80
2015;08;21;20;00;21.79;55.00;1020.80;0.00;0.00;0.00;0.00;0.00;0.00;12.46;2.95;113.96;4.80
2015;08;21;21;00;19.93;61.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.19;122.20;5.60
2015;08;21;22;00;18.44;66.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.86;126.47;5.30
2015;08;21;23;00;17.07;70.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.80;124.82;3.70
2015;08;22;00;00;16.21;72.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.78;127.69;5.40
2015;08;22;01;00;15.61;74.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.86;126.47;4.50
2015;08;22;02;00;14.99;76.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.86;126.47;4.50
2015;08;22;03;00;14.41;78.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.75;123.11;4.30
2015;08;22;04;00;13.86;79.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.56;120.58;6.00
2015;08;22;05;00;13.17;80.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.55;115.56;5.90
2015;08;22;06;00;12.85;81.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;5.34;2.51;113.50;5.90
2015;08;22;07;00;14.38;76.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;119.26;2.15;111.80;4.20
2015;08;22;08;00;16.40;71.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;283.02;2.57;103.50;3.90
2015;08;22;09;00;18.68;66.00;1019.30;0.00;0.00;0.00;0.00;0.00;0.00;441.44;2.81;94.09;4.20
2015;08;22;10;00;20.91;60.00;1018.60;0.00;0.00;0.00;0.00;0.00;0.00;580.28;3.10;90.00;4.40
2015;08;22;11;00;22.62;54.00;1017.80;0.00;0.00;0.60;2.00;0.00;0.00;685.30;3.60;91.59;4.30
2015;08;22;12;00;23.81;49.00;1016.80;0.00;0.00;4.50;15.00;0.00;0.00;744.93;3.61;93.18;3.20
2015;08;22;13;00;25.34;41.00;1016.90;0.00;0.00;0.60;2.00;0.00;0.00;771.63;3.95;98.75;3.60
2015;08;22;14;00;25.93;40.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;760.95;3.75;99.21;3.60
2015;08;22;15;00;26.25;38.00;1015.20;0.00;0.00;0.00;0.00;0.00;0.00;697.76;3.77;100.71;3.00
2015;08;22;16;00;26.28;38.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;593.63;4.12;104.04;3.20
2015;08;22;17;00;25.99;39.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;458.35;4.37;105.95;4.00
2015;08;22;18;00;25.31;42.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;301.71;4.27;106.31;4.20
2015;08;22;19;00;24.07;48.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;136.17;3.71;104.04;4.50
2015;08;22;20;00;21.92;57.00;1013.40;0.00;0.00;0.00;0.00;0.00;0.00;10.68;3.67;107.45;5.30
2015;08;22;21;00;19.92;64.00;1013.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.14;120.65;5.50
2015;08;22;22;00;18.24;67.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.90;136.40;5.60
2015;08;22;23;00;17.45;69.00;1013.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.97;132.27;5.70
2015;08;23;00;00;17.15;71.00;1013.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.44;125.54;5.40
2015;08;23;01;00;16.64;72.00;1012.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.72;120.70;3.60
2015;08;23;02;00;16.18;73.00;1012.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.07;114.68;3.40
2015;08;23;03;00;15.49;74.00;1011.50;0.00;0.00;3.00;10.00;0.00;0.00;0.00;4.43;115.41;3.30
2015;08;23;04;00;14.89;77.00;1011.10;0.00;0.00;0.60;2.00;0.00;0.00;0.00;4.44;112.52;3.20
2015;08;23;05;00;14.39;78.00;1011.00;0.00;0.00;5.70;19.00;0.00;0.00;0.00;4.74;114.94;3.50
2015;08;23;06;00;14.24;78.00;1010.70;0.00;0.00;8.10;27.00;0.00;0.00;6.23;4.88;115.51;3.70
2015;08;23;07;00;15.19;76.00;1010.40;0.00;0.00;4.50;15.00;0.00;0.00;124.60;4.57;113.20;3.00
2015;08;23;08;00;17.53;71.00;1009.90;0.00;0.00;10.20;34.00;0.00;0.00;286.58;4.46;109.65;3.20
2015;08;23;09;00;20.54;63.00;1009.30;0.00;0.00;22.20;74.00;0.00;0.00;435.21;4.49;106.82;2.80
2015;08;23;10;00;21.34;65.00;1009.40;0.00;0.00;100.00;100.00;100.00;100.00;284.80;2.32;172.57;3.60
2015;08;23;11;00;20.70;72.00;1009.80;0.00;0.00;100.00;1.00;100.00;100.00;203.81;2.22;305.84;3.20
2015;08;23;12;00;19.98;78.00;1009.90;0.00;0.00;100.00;3.00;100.00;100.00;188.68;0.89;333.43;2.30
2015;08;23;13;00;25.41;49.00;1007.60;0.20;0.00;100.00;100.00;100.00;100.00;176.22;3.62;245.56;8.30
2015;08;23;14;00;24.64;53.00;1007.80;1.10;0.00;100.00;100.00;100.00;100.00;161.09;3.11;236.82;4.40
2015;08;23;15;00;23.02;71.00;1008.20;1.70;0.00;100.00;100.00;100.00;100.00;108.58;3.40;227.39;4.90
2015;08;23;16;00;21.12;79.00;1008.50;1.40;0.00;100.00;83.00;100.00;100.00;88.11;2.33;226.74;3.20
2015;08;23;17;00;20.00;81.00;1008.20;0.10;0.00;100.00;31.00;100.00;100.00;76.54;1.35;138.01;1.30
2015;08;23;18;00;19.21;84.00;1008.40;0.20;0.00;100.00;100.00;100.00;100.00;51.62;1.00;143.13;3.60
2015;08;23;19;00;18.63;92.00;1008.60;2.00;0.00;100.00;100.00;100.00;100.00;24.92;1.14;322.13;2.80
2015;08;23;20;00;16.88;91.00;1008.90;2.60;0.00;100.00;100.00;100.00;100.00;0.89;4.32;275.31;8.90
2015;08;23;21;00;16.52;87.00;1009.50;1.40;0.00;100.00;100.00;100.00;100.00;0.00;1.91;227.12;5.40
2015;08;23;22;00;16.22;89.00;1009.50;1.10;0.00;100.00;0.00;100.00;81.00;0.00;2.11;121.43;4.40
2015;08;23;23;00;16.39;90.00;1009.30;0.00;0.00;100.00;26.00;100.00;100.00;0.00;2.82;117.47;6.20
2015;08;24;00;00;16.21;92.00;1008.40;0.10;0.00;100.00;23.00;100.00;100.00;0.00;3.38;124.16;5.60
2015;08;24;01;00;15.98;94.00;1008.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;3.67;115.87;4.00
2015;08;24;02;00;16.35;92.00;1008.20;0.00;0.00;100.00;7.00;100.00;100.00;0.00;3.16;124.70;3.20
2015;08;24;03;00;16.41;90.00;1007.30;0.10;0.00;100.00;26.00;100.00;100.00;0.00;3.33;122.74;3.60
2015;08;24;04;00;16.29;89.00;1006.90;0.60;0.00;100.00;32.00;95.00;100.00;0.00;3.14;120.65;6.00
2015;08;24;05;00;15.97;90.00;1006.70;1.00;0.00;100.00;16.00;4.00;100.00;0.00;3.62;117.98;7.20
2015;08;24;06;00;16.07;89.00;1006.50;0.50;0.00;100.00;0.00;100.00;100.00;3.56;4.10;124.08;6.00
2015;08;24;07;00;15.71;94.00;1007.20;0.10;0.00;100.00;0.00;100.00;100.00;12.46;3.49;156.37;7.40
2015;08;24;08;00;16.16;92.00;1006.70;0.20;0.00;100.00;0.00;100.00;100.00;34.71;4.69;123.69;7.00
2015;08;24;09;00;16.95;88.00;1006.90;0.10;0.00;100.00;0.00;100.00;100.00;100.57;5.69;120.62;7.40
2015;08;24;10;00;18.07;84.00;1006.30;0.00;0.00;100.00;0.00;100.00;100.00;129.05;5.76;128.66;7.30
2015;08;24;11;00;19.28;79.00;1005.70;0.00;0.00;100.00;0.00;100.00;100.00;213.60;5.94;135.00;8.10
2015;08;24;12;00;21.37;73.00;1005.80;0.00;0.00;100.00;7.00;100.00;100.00;487.72;4.81;163.07;6.40
2015;08;24;13;00;18.95;81.00;1006.00;0.10;0.00;100.00;9.00;100.00;100.00;84.55;5.15;198.08;7.90
2015;08;24;14;00;16.70;80.00;1008.20;2.30;0.00;100.00;20.00;100.00;100.00;78.32;5.69;230.71;10.00
2015;08;24;15;00;16.52;78.00;1008.80;1.70;0.00;100.00;33.00;100.00;100.00;85.44;2.80;180.00;8.60
2015;08;24;16;00;17.47;79.00;1008.10;0.50;0.00;100.00;100.00;100.00;100.00;116.59;3.94;125.71;11.30
2015;08;24;17;00;20.34;72.00;1007.90;0.00;0.00;31.00;100.00;31.00;0.00;365.79;1.00;143.13;9.00
2015;08;24;18;00;21.32;55.00;1009.10;0.00;0.00;93.00;100.00;93.00;3.00;261.66;4.93;252.30;10.00
2015;08;24;19;00;19.88;56.00;1009.50;0.00;0.00;100.00;100.00;100.00;0.00;97.90;5.37;241.05;10.30
2015;08;24;20;00;18.63;57.00;1010.10;0.00;0.00;0.00;0.00;0.00;0.00;8.01;4.35;246.97;10.30
2015;08;24;21;00;17.67;58.00;1011.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.11;244.06;8.90
2015;08;24;22;00;16.89;60.00;1012.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.14;250.25;9.10
2015;08;24;23;00;15.95;61.00;1013.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.66;255.07;9.80
2015;08;25;00;00;15.02;63.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.52;251.97;9.60
2015;08;25;01;00;14.28;65.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.27;249.44;9.70
2015;08;25;02;00;13.63;67.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.39;245.77;9.60
2015;08;25;03;00;12.82;70.00;1016.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.34;241.07;9.20
2015;08;25;04;00;12.15;72.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.16;234.78;8.70
2015;08;25;05;00;11.48;75.00;1018.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.92;232.25;8.30
2015;08;25;06;00;11.10;76.00;1019.20;0.00;0.00;0.00;0.00;0.00;0.00;3.56;3.61;226.12;7.60
2015;08;25;07;00;12.70;68.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;110.36;3.86;238.78;7.30
2015;08;25;08;00;14.76;61.00;1019.30;0.00;0.00;0.00;0.00;0.00;0.00;275.90;4.71;257.74;6.80
2015;08;25;09;00;16.21;58.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;435.21;5.10;267.75;6.00
2015;08;25;10;00;17.41;54.00;1019.80;0.00;0.00;0.00;0.00;0.00;0.00;574.94;4.73;276.07;5.80
2015;08;25;11;00;18.47;52.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;666.61;4.18;281.04;5.30
2015;08;25;12;00;19.42;49.00;1019.10;0.00;0.00;0.90;3.00;0.00;0.00;746.71;3.47;281.63;5.20
2015;08;25;13;00;20.88;43.00;1019.20;0.00;0.00;2.40;8.00;0.00;0.00;772.52;2.42;277.13;4.50
2015;08;25;14;00;21.57;41.00;1018.90;0.00;0.00;0.00;0.00;0.00;0.00;753.83;2.31;274.97;4.70
2015;08;25;15;00;22.00;40.00;1018.70;0.00;0.00;0.00;0.00;0.00;0.00;694.20;2.22;277.77;4.90
2015;08;25;16;00;22.21;40.00;1018.60;0.00;0.00;0.00;0.00;0.00;0.00;586.51;2.16;283.39;4.90
2015;08;25;17;00;22.17;40.00;1018.60;0.00;0.00;0.00;0.00;0.00;0.00;447.67;1.99;287.53;3.40
2015;08;25;18;00;21.85;40.00;1018.90;0.00;0.00;0.00;0.00;0.00;0.00;288.36;1.48;298.30;3.30
2015;08;25;19;00;21.02;44.00;1018.40;0.00;0.00;0.00;0.00;0.00;0.00;122.82;0.60;360.00;1.70
2015;08;25;20;00;20.37;45.00;1018.40;0.00;0.00;0.00;0.00;0.00;0.00;6.23;1.43;102.09;1.40
2015;08;25;21;00;18.50;57.00;1019.30;0.00;0.00;2.10;7.00;0.00;0.00;0.00;2.34;129.81;2.30
2015;08;25;22;00;16.92;65.00;1019.70;0.00;0.00;1.50;5.00;0.00;0.00;0.00;2.13;138.81;1.10
2015;08;25;23;00;16.90;63.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.05;133.03;1.60
2015;08;26;00;00;16.70;62.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.98;130.91;2.00
